time,L_arm_shoulder_pitch_joint,L_arm_shoulder_roll_joint,L_arm_shoulder_yaw_joint,L_arm_elbow_joint,L_leg_hip_yaw_joint,L_leg_hip_roll_joint,L_leg_hip_pitch_joint,L_leg_knee_joint,L_leg_ankle_joint,R_arm_shoulder_pitch_joint,R_arm_shoulder_roll_joint,R_arm_shoulder_yaw_joint,R_arm_elbow_joint,R_leg_hip_yaw_joint,R_leg_hip_roll_joint,R_leg_hip_pitch_joint,R_leg_knee_joint,R_leg_ankle_joint
12.1154,-0.348005,0.185586,-0.524722,-0.189217,0.289580,-0.285685,-0.620862,1.861961,-0.246326,-0.056932,-0.188524,0.037577,-0.634193,0.188617,0.026460,-0.831416,1.028881,-0.342031
12.1488,-0.244476,0.269053,-0.449821,-0.226566,0.325080,-0.226757,-0.758695,1.950406,-0.288399,-0.097930,-0.173636,0.057716,-0.681886,0.208862,0.078518,-0.744843,1.006972,-0.381188
12.1822,-0.136392,0.334660,-0.367923,-0.269450,0.352605,-0.188616,-0.854912,1.960527,-0.307090,-0.126742,-0.167498,0.072272,-0.723839,0.208121,0.131138,-0.621229,0.959177,-0.414784
12.2155,-0.040766,0.382075,-0.287005,-0.312734,0.351515,-0.162147,-0.926715,1.893659,-0.316837,-0.156407,-0.175141,0.082751,-0.762258,0.182744,0.180755,-0.494031,0.895943,-0.437835
12.2489,0.035158,0.421041,-0.215877,-0.349468,0.340051,-0.157769,-0.983602,1.772618,-0.310908,-0.185539,-0.190873,0.103847,-0.802623,0.154690,0.218326,-0.382532,0.837657,-0.453728
12.2823,0.094778,0.450378,-0.151668,-0.384588,0.320762,-0.174579,-1.019684,1.591743,-0.280732,-0.220266,-0.206401,0.121681,-0.843756,0.124464,0.250016,-0.293622,0.780292,-0.461193
12.3157,0.140890,0.467334,-0.094428,-0.408275,0.291194,-0.205050,-1.017090,1.350108,-0.228031,-0.250573,-0.221739,0.131133,-0.881670,0.085930,0.274664,-0.205013,0.709385,-0.466883
12.3490,0.167019,0.471121,-0.047860,-0.418540,0.247051,-0.287779,-0.975810,1.037661,-0.155665,-0.282214,-0.240476,0.135072,-0.910183,0.043958,0.293319,-0.136671,0.640167,-0.462789
12.3824,0.181539,0.480504,-0.011854,-0.418414,0.207178,-0.391262,-0.908339,0.680863,-0.088013,-0.309407,-0.247530,0.132407,-0.931175,0.018034,0.328375,-0.077987,0.566790,-0.453315
12.4158,0.179261,0.508964,-0.003650,-0.410939,0.184086,-0.460129,-0.999585,0.649495,-0.134099,-0.317802,-0.251178,0.124438,-0.947401,0.009594,0.368624,-0.067017,0.610613,-0.493255
12.4492,0.186545,0.482984,0.029809,-0.392738,0.142435,-0.490812,-0.773660,0.161747,0.047194,-0.341376,-0.249835,0.125851,-0.945972,-0.025335,0.375819,-0.030998,0.570477,-0.465007
12.4825,0.176580,0.474847,0.029563,-0.383860,0.159127,-0.466198,-0.723807,0.141514,0.086631,-0.333978,-0.244188,0.115383,-0.947817,-0.047257,0.377586,-0.026672,0.632913,-0.469963
12.5159,0.150107,0.476269,0.026268,-0.381041,0.156873,-0.454239,-0.709598,0.149268,0.068377,-0.318559,-0.245734,0.103277,-0.945703,-0.074813,0.387956,-0.042199,0.723645,-0.444672
12.5493,0.145695,0.429693,-0.000474,-0.351488,0.176698,-0.463496,-0.610024,0.187047,0.041952,-0.253426,-0.231561,0.097888,-0.907388,-0.137187,0.355327,-0.035071,0.879404,-0.385241
12.5827,0.114489,0.379716,-0.047630,-0.330822,0.174408,-0.465409,-0.527810,0.233434,-0.010565,-0.191640,-0.233942,0.094641,-0.853040,-0.196720,0.310490,-0.109310,1.105685,-0.287078
12.6160,0.059417,0.317137,-0.120684,-0.311886,0.152691,-0.485020,-0.452219,0.293091,-0.084845,-0.132538,-0.258387,0.106019,-0.776796,-0.242812,0.228817,-0.266276,1.402783,-0.182554
12.6494,-0.036577,0.255360,-0.184121,-0.296170,0.105980,-0.516554,-0.408879,0.279355,-0.113996,-0.117015,-0.286437,0.119856,-0.678044,-0.236423,0.142662,-0.518402,1.688112,-0.098921
12.6828,-0.130063,0.234392,-0.259009,-0.312405,0.090607,-0.513506,-0.330553,0.191450,-0.110268,-0.075989,-0.286497,0.114635,-0.622317,-0.184655,0.108162,-0.692217,1.830301,-0.113213
12.7162,-0.216230,0.215503,-0.341129,-0.340784,0.093925,-0.500825,-0.201822,0.063218,-0.088342,-0.014354,-0.281593,0.092734,-0.577505,-0.135559,0.077044,-0.814126,1.897541,-0.132731
12.7495,-0.298464,0.174874,-0.398355,-0.374844,0.072816,-0.510235,-0.132984,0.053768,-0.109449,0.056740,-0.294513,0.063986,-0.546508,-0.129033,0.038608,-0.920372,1.923187,-0.136976
12.7829,-0.385185,0.132836,-0.468946,-0.406570,0.055210,-0.509404,-0.082220,0.068633,-0.137530,0.127704,-0.303054,0.043905,-0.516544,-0.115705,-0.004696,-1.000873,1.887395,-0.151659
12.8163,-0.465359,0.091295,-0.522788,-0.433960,0.043846,-0.490077,-0.046635,0.106507,-0.165549,0.194286,-0.296858,0.020847,-0.488698,-0.083139,-0.055357,-1.042828,1.785546,-0.176788
12.8497,-0.533490,0.055556,-0.566502,-0.457487,0.045538,-0.465007,-0.014550,0.162464,-0.207267,0.251764,-0.283487,0.005241,-0.465365,-0.055091,-0.094022,-1.048190,1.632082,-0.187977
12.8831,-0.597032,0.017153,-0.613594,-0.469366,0.053618,-0.440176,0.004501,0.246407,-0.270209,0.298465,-0.265224,0.001087,-0.449553,-0.030636,-0.126067,-1.022453,1.431643,-0.177995
12.9164,-0.640840,0.012539,-0.637516,-0.505277,0.055205,-0.415285,-0.014367,0.348227,-0.334411,0.312371,-0.256490,0.021788,-0.438005,-0.006349,-0.135277,-0.995304,1.186842,-0.148270
12.9498,-0.673809,0.010294,-0.632053,-0.550905,0.049430,-0.403767,-0.029314,0.401525,-0.370259,0.302945,-0.259776,0.044579,-0.435472,0.013565,-0.120342,-0.963047,0.906809,-0.104646
12.9832,-0.693550,0.009754,-0.615761,-0.587742,0.044802,-0.398832,-0.023756,0.419374,-0.391889,0.282469,-0.266079,0.058864,-0.437679,0.039957,-0.088748,-0.916058,0.636090,-0.062022
13.0166,-0.699804,0.010010,-0.610715,-0.602944,0.047187,-0.391447,-0.006484,0.443156,-0.416052,0.260234,-0.270883,0.072551,-0.442004,0.072717,-0.082954,-0.862190,0.442470,-0.029309
13.0499,-0.696814,0.009158,-0.608860,-0.607443,0.041570,-0.384939,-0.009778,0.515668,-0.444490,0.237072,-0.288375,0.073877,-0.449543,0.086428,-0.115185,-0.884935,0.490502,-0.042696
13.0833,-0.678415,0.010843,-0.607022,-0.598420,0.046642,-0.354395,-0.010959,0.608838,-0.468482,0.211143,-0.290147,0.069922,-0.454295,0.109611,-0.173525,-0.881792,0.581564,-0.070470
13.1167,-0.639119,0.015557,-0.605925,-0.571856,0.070034,-0.330693,-0.007128,0.731298,-0.473101,0.182905,-0.284949,0.066774,-0.456474,0.118754,-0.191664,-0.890760,0.703931,-0.073009
13.1501,-0.585622,0.024816,-0.605511,-0.525554,0.122370,-0.319455,-0.015801,0.893944,-0.437336,0.153474,-0.273779,0.063954,-0.460337,0.121868,-0.164214,-0.890991,0.837083,-0.131652
13.1834,-0.517753,0.044503,-0.603675,-0.467897,0.171902,-0.276126,-0.059545,1.119282,-0.362301,0.126780,-0.260055,0.065552,-0.463693,0.137529,-0.130304,-0.869664,0.976102,-0.214630
13.2168,-0.445092,0.080174,-0.610525,-0.342016,0.231669,-0.197415,-0.227185,1.470486,-0.308837,0.080968,-0.200271,0.090669,-0.480066,0.168519,-0.052375,-0.832454,1.058707,-0.290078
13.2502,-0.445339,0.134443,-0.623698,-0.271116,0.308684,-0.171074,-0.483334,1.759623,-0.265756,0.000894,-0.164995,0.108018,-0.536651,0.179365,0.012193,-0.837983,1.044938,-0.304288
13.2836,-0.386170,0.211555,-0.612791,-0.272518,0.371797,-0.149590,-0.635902,1.914669,-0.321030,-0.050819,-0.146093,0.124998,-0.590383,0.188240,0.074931,-0.791729,1.048483,-0.349272
13.3169,-0.310278,0.284353,-0.538172,-0.298334,0.389131,-0.147979,-0.769027,1.988270,-0.332700,-0.100049,-0.140322,0.127579,-0.634866,0.183218,0.124740,-0.726614,1.045378,-0.387011
13.3503,-0.235170,0.340765,-0.456940,-0.324091,0.364738,-0.164406,-0.873906,1.982871,-0.324412,-0.136123,-0.143080,0.109605,-0.678391,0.154999,0.164081,-0.648395,1.041080,-0.423122
13.3837,-0.161657,0.378670,-0.359817,-0.342805,0.323811,-0.178347,-0.939139,1.907089,-0.325152,-0.158581,-0.159552,0.098904,-0.722274,0.113854,0.198548,-0.548365,1.020070,-0.457314
13.4171,-0.093581,0.401301,-0.244061,-0.372463,0.280828,-0.199259,-0.996597,1.775207,-0.308882,-0.188667,-0.182384,0.100104,-0.766370,0.073460,0.224077,-0.462494,0.982421,-0.473497
13.4504,-0.033259,0.417741,-0.154516,-0.400019,0.240585,-0.205280,-1.005743,1.587194,-0.281133,-0.205746,-0.207071,0.097013,-0.808194,0.021659,0.259329,-0.349384,0.918994,-0.484507
13.4838,0.013991,0.444447,-0.086726,-0.423452,0.228361,-0.245660,-0.996160,1.342595,-0.233190,-0.233173,-0.218773,0.099167,-0.843402,-0.008882,0.291779,-0.258504,0.845895,-0.479619
13.5172,0.051967,0.455812,-0.037473,-0.436919,0.198515,-0.338108,-0.930321,1.019297,-0.177199,-0.255058,-0.239157,0.100480,-0.874092,-0.055690,0.317914,-0.168758,0.763268,-0.474133
13.5506,0.077261,0.465114,0.013126,-0.450613,0.151428,-0.462273,-0.849793,0.637129,-0.100732,-0.280491,-0.258579,0.106514,-0.901138,-0.092160,0.353870,-0.107956,0.686831,-0.462176
13.5839,0.080309,0.492392,0.026608,-0.445376,0.123095,-0.529079,-0.943154,0.597971,-0.156710,-0.289188,-0.269827,0.104702,-0.919643,-0.106281,0.397087,-0.092485,0.730807,-0.505502
13.6173,0.086614,0.500735,0.051570,-0.440262,0.097169,-0.568500,-0.980772,0.560378,-0.161451,-0.300480,-0.276433,0.102904,-0.939211,-0.122394,0.420253,-0.076635,0.756301,-0.521276
13.6507,0.150428,0.454667,0.110448,-0.431024,0.126699,-0.551480,-0.704657,0.245820,-0.010027,-0.278801,-0.269615,0.114515,-0.932154,-0.171089,0.396074,0.050503,0.667104,-0.465214
13.6841,0.150418,0.428078,0.120725,-0.410257,0.133296,-0.527220,-0.656753,0.249007,-0.012451,-0.251179,-0.272207,0.110112,-0.921368,-0.206385,0.386123,0.064478,0.740583,-0.433668
13.7174,0.153080,0.386626,0.109778,-0.375886,0.149904,-0.533023,-0.583246,0.285809,-0.033446,-0.203392,-0.269864,0.106613,-0.886007,-0.257701,0.353964,0.053937,0.871259,-0.353383
13.7508,0.149962,0.326100,0.082552,-0.339411,0.158450,-0.538435,-0.485137,0.336949,-0.098388,-0.139520,-0.271688,0.102589,-0.819694,-0.299974,0.284312,-0.024003,1.100445,-0.259936
13.7842,0.130564,0.265704,0.054623,-0.333093,0.152022,-0.550240,-0.410496,0.391638,-0.167707,-0.083341,-0.287120,0.105189,-0.749114,-0.323081,0.208309,-0.166132,1.369005,-0.170743
13.8176,0.090812,0.207113,0.030276,-0.362912,0.133907,-0.577907,-0.324517,0.323260,-0.183279,-0.071223,-0.303336,0.127268,-0.660166,-0.299482,0.132236,-0.393221,1.631476,-0.127543
13.8509,0.027562,0.191422,-0.022356,-0.399353,0.129076,-0.566354,-0.242080,0.207577,-0.160245,-0.041175,-0.292808,0.125093,-0.612808,-0.224606,0.095483,-0.581647,1.783727,-0.147598
13.8843,-0.050938,0.183781,-0.115457,-0.416562,0.120849,-0.541206,-0.146847,0.096355,-0.133691,0.014001,-0.286970,0.105812,-0.579829,-0.172678,0.061900,-0.729675,1.869566,-0.157513
13.9177,-0.129510,0.168146,-0.203704,-0.433092,0.114720,-0.534791,-0.088946,0.109028,-0.156596,0.085790,-0.291622,0.080057,-0.554257,-0.144654,0.012682,-0.837713,1.905525,-0.162958
13.9511,-0.219035,0.154727,-0.313202,-0.449510,0.106823,-0.513358,-0.060817,0.151803,-0.195574,0.154693,-0.284792,0.054492,-0.529189,-0.108333,-0.021625,-0.918971,1.876809,-0.180265
13.9845,-0.308689,0.138131,-0.436341,-0.466921,0.111973,-0.497186,-0.037691,0.220048,-0.246935,0.218506,-0.272956,0.034913,-0.511769,-0.060741,-0.077055,-0.971635,1.791736,-0.194581
14.0178,-0.392218,0.112532,-0.542199,-0.490441,0.116550,-0.482090,-0.027455,0.304616,-0.307466,0.271699,-0.264497,0.025912,-0.498208,-0.028844,-0.114683,-1.000945,1.665342,-0.203795
14.0512,-0.471860,0.077498,-0.621955,-0.504629,0.111212,-0.458174,-0.034082,0.394243,-0.360307,0.311736,-0.254900,0.018303,-0.485722,-0.006566,-0.136908,-1.009971,1.490888,-0.190612
14.0846,-0.557288,0.036113,-0.674866,-0.508991,0.091431,-0.445678,-0.040955,0.442515,-0.392843,0.326042,-0.258212,0.019488,-0.475051,0.000807,-0.146370,-1.017853,1.278914,-0.161415
14.1180,-0.608794,0.020317,-0.672566,-0.548936,0.081889,-0.438686,-0.027921,0.446046,-0.406472,0.319375,-0.260885,0.024267,-0.461719,0.020734,-0.131543,-0.998203,1.024347,-0.105083
14.1513,-0.639540,0.018612,-0.666317,-0.581774,0.081408,-0.439107,0.009724,0.425744,-0.414961,0.300570,-0.268287,0.036815,-0.446632,0.050445,-0.101617,-0.951322,0.763652,-0.063945
14.1847,-0.657042,0.017947,-0.649634,-0.607154,0.085366,-0.445984,0.043084,0.420547,-0.423343,0.271412,-0.276699,0.049509,-0.439142,0.083503,-0.082984,-0.897558,0.546724,-0.033266
14.2181,-0.660259,0.014560,-0.642347,-0.620045,0.081589,-0.445489,0.049785,0.487315,-0.449668,0.245186,-0.289610,0.048358,-0.437188,0.101477,-0.101998,-0.913593,0.555238,-0.064798
14.2515,-0.651111,0.013994,-0.645047,-0.620635,0.083065,-0.415282,0.047296,0.580338,-0.469531,0.220287,-0.296241,0.050895,-0.439066,0.122007,-0.142473,-0.912326,0.633015,-0.084053
14.2848,-0.624103,0.017103,-0.649778,-0.604013,0.104687,-0.397422,0.047991,0.704900,-0.475416,0.191820,-0.291308,0.051281,-0.441066,0.137319,-0.201613,-0.913999,0.739720,-0.100804
14.3182,-0.575439,0.024458,-0.651173,-0.569070,0.146846,-0.375202,0.035525,0.874279,-0.434722,0.161262,-0.278332,0.054355,-0.441812,0.138698,-0.184063,-0.916153,0.869572,-0.141841
14.3516,-0.500825,0.034006,-0.649989,-0.469161,0.206396,-0.292749,-0.051188,1.168962,-0.373052,0.129731,-0.217727,0.067872,-0.435784,0.170184,-0.120446,-0.875444,0.992818,-0.234768
14.3850,-0.484149,0.068999,-0.629125,-0.341185,0.273715,-0.217983,-0.309078,1.554423,-0.294356,0.050704,-0.156346,0.100488,-0.441064,0.206896,-0.039327,-0.871815,1.014429,-0.268339
14.4183,-0.437582,0.127266,-0.561537,-0.303630,0.345260,-0.185138,-0.514023,1.802104,-0.236585,-0.010101,-0.123154,0.101094,-0.492713,0.222872,0.027851,-0.838406,1.000123,-0.305671
14.4517,-0.384165,0.184713,-0.492100,-0.285562,0.373781,-0.172420,-0.689739,1.948125,-0.283948,-0.066478,-0.111105,0.134027,-0.558248,0.224755,0.076437,-0.800377,0.992499,-0.342962
14.4851,-0.300485,0.237463,-0.374849,-0.303564,0.357789,-0.174287,-0.832249,2.002361,-0.278532,-0.111302,-0.109743,0.155476,-0.624517,0.210785,0.112639,-0.738770,0.984771,-0.384324
14.5185,-0.215849,0.284733,-0.293834,-0.319928,0.314570,-0.179865,-0.932561,1.973723,-0.259310,-0.150132,-0.130692,0.182166,-0.684864,0.175176,0.146728,-0.652401,0.962841,-0.422057
14.5518,-0.129944,0.325675,-0.194852,-0.365398,0.296162,-0.179684,-1.013386,1.890140,-0.263135,-0.177569,-0.141430,0.192017,-0.755149,0.151995,0.193620,-0.551402,0.916922,-0.449715
14.5852,-0.051179,0.366227,-0.125101,-0.399384,0.282423,-0.186072,-1.049684,1.746135,-0.261648,-0.201407,-0.157194,0.194054,-0.824625,0.119552,0.231862,-0.451114,0.865572,-0.467524
14.6186,0.022671,0.410022,-0.066835,-0.424476,0.287354,-0.195662,-1.051839,1.562212,-0.250213,-0.221932,-0.169982,0.199267,-0.885529,0.092917,0.277359,-0.337080,0.801422,-0.477935
14.6520,0.080812,0.441412,-0.010388,-0.440237,0.270200,-0.227595,-1.029117,1.311524,-0.210275,-0.252353,-0.195340,0.205846,-0.932563,0.061917,0.306636,-0.246127,0.729747,-0.474077
14.6853,0.125172,0.459438,0.033449,-0.445516,0.235665,-0.304504,-0.974169,0.998357,-0.139601,-0.280565,-0.219483,0.205937,-0.971688,0.022238,0.329291,-0.169960,0.654355,-0.466962
14.7187,0.155657,0.465912,0.085703,-0.446361,0.181738,-0.403513,-0.899427,0.629857,-0.050116,-0.310376,-0.243579,0.198661,-1.001424,-0.012879,0.356703,-0.122693,0.592319,-0.456242
14.7521,0.163214,0.497453,0.092360,-0.435926,0.157163,-0.455552,-0.989589,0.591312,-0.091967,-0.323054,-0.252187,0.189351,-1.022551,-0.018832,0.391629,-0.121996,0.639011,-0.495115
14.7855,0.171288,0.508638,0.117733,-0.420224,0.131136,-0.488638,-1.023138,0.551339,-0.096095,-0.335256,-0.258324,0.175801,-1.037961,-0.037578,0.414519,-0.115903,0.677117,-0.518517
14.8188,0.234392,0.464036,0.165144,-0.395660,0.162255,-0.486757,-0.746054,0.264325,0.027524,-0.320221,-0.247967,0.173543,-1.003826,-0.090278,0.388882,0.012239,0.606303,-0.481207
14.8522,0.225491,0.454693,0.167014,-0.379934,0.171527,-0.471315,-0.716412,0.283384,-0.003205,-0.292916,-0.245755,0.154714,-0.995135,-0.117760,0.391112,0.017684,0.675807,-0.462361
14.8856,0.228854,0.411717,0.158545,-0.351680,0.177979,-0.473600,-0.647300,0.322175,-0.023764,-0.239450,-0.237301,0.138420,-0.955789,-0.180272,0.362825,0.024655,0.799056,-0.408879
14.9190,0.216068,0.365317,0.131478,-0.329849,0.177818,-0.468940,-0.575197,0.381802,-0.085455,-0.174716,-0.241725,0.125969,-0.893023,-0.235722,0.316815,-0.025904,0.995738,-0.325085
14.9523,0.186785,0.310473,0.081150,-0.318219,0.160981,-0.475958,-0.511360,0.451046,-0.160183,-0.111254,-0.259250,0.115270,-0.806652,-0.272754,0.243195,-0.165739,1.286332,-0.230583
14.9857,0.128065,0.258316,0.004749,-0.319695,0.130947,-0.496288,-0.443475,0.424073,-0.189544,-0.091594,-0.281721,0.120072,-0.694120,-0.274211,0.164764,-0.389079,1.573723,-0.137938
15.0191,0.048914,0.239507,-0.078151,-0.329309,0.114349,-0.505906,-0.361807,0.328605,-0.187889,-0.061580,-0.283409,0.114173,-0.621391,-0.229030,0.115582,-0.586446,1.758720,-0.127477
15.0525,-0.043297,0.225914,-0.163390,-0.343641,0.101935,-0.500921,-0.257553,0.196334,-0.161661,-0.016232,-0.279966,0.095763,-0.558055,-0.170550,0.075553,-0.751565,1.867535,-0.137711
15.0859,-0.137182,0.198743,-0.253654,-0.359499,0.085727,-0.490733,-0.150103,0.100726,-0.143971,0.050826,-0.282761,0.063225,-0.511387,-0.142583,0.037437,-0.871929,1.918361,-0.134013
15.1192,-0.220225,0.165718,-0.330195,-0.389479,0.067710,-0.478213,-0.100037,0.117985,-0.169636,0.123464,-0.289220,0.036258,-0.482920,-0.119585,-0.004925,-0.961524,1.912453,-0.146675
15.1526,-0.300886,0.135917,-0.414831,-0.429206,0.069056,-0.474044,-0.061191,0.158806,-0.206136,0.195431,-0.280844,0.013298,-0.464590,-0.078915,-0.045755,-1.015156,1.838054,-0.175600
15.1860,-0.365968,0.105381,-0.483131,-0.476239,0.077281,-0.460740,-0.026623,0.216720,-0.252813,0.261190,-0.269428,0.001878,-0.455671,-0.040306,-0.086645,-1.038021,1.710452,-0.184163
15.2194,-0.423011,0.082096,-0.550122,-0.519774,0.091481,-0.435591,-0.005651,0.291161,-0.303973,0.315369,-0.250428,0.010645,-0.455917,0.000190,-0.115766,-1.023930,1.523704,-0.178322
15.2527,-0.488488,0.053432,-0.597728,-0.550038,0.080930,-0.408481,-0.011287,0.367199,-0.354133,0.343568,-0.245682,0.029451,-0.454392,0.021536,-0.128983,-1.005890,1.300274,-0.158927
15.2861,-0.538514,0.023098,-0.594518,-0.588822,0.064630,-0.395240,-0.008455,0.398283,-0.375398,0.352495,-0.250566,0.039628,-0.459867,0.030213,-0.111094,-0.980533,1.038484,-0.118630
15.3195,-0.565856,0.020446,-0.578817,-0.643063,0.059410,-0.403571,0.011153,0.398156,-0.390675,0.336179,-0.267405,0.061073,-0.461592,0.046584,-0.064298,-0.940907,0.759521,-0.071736
15.3529,-0.583790,0.020165,-0.565271,-0.678120,0.057765,-0.418988,0.039113,0.395315,-0.400803,0.310161,-0.287525,0.072774,-0.461413,0.067554,-0.027076,-0.884334,0.505187,-0.037953
15.3862,-0.588122,0.018572,-0.558193,-0.695690,0.047310,-0.428073,0.042658,0.459992,-0.434038,0.285433,-0.318765,0.080864,-0.467333,0.073373,-0.023502,-0.922357,0.519242,-0.067813
15.4196,-0.585137,0.020884,-0.554281,-0.699457,0.050292,-0.407660,0.043975,0.547176,-0.458140,0.256235,-0.331475,0.088730,-0.470439,0.085978,-0.051246,-0.927378,0.590649,-0.082130
15.4530,-0.555685,0.023813,-0.552213,-0.670176,0.072813,-0.370269,0.055633,0.671036,-0.478009,0.226269,-0.313956,0.096020,-0.462980,0.106700,-0.090430,-0.911787,0.691489,-0.106807
15.4864,-0.513751,0.030164,-0.540376,-0.633763,0.113427,-0.375215,0.051083,0.823475,-0.444951,0.190523,-0.320077,0.103752,-0.462123,0.092393,-0.081913,-0.934375,0.833571,-0.121930
15.5197,-0.447956,0.039433,-0.519485,-0.523102,0.180164,-0.314304,-0.013994,1.095521,-0.381200,0.146501,-0.276378,0.122260,-0.437661,0.114861,-0.036722,-0.907882,0.976767,-0.210842
15.5531,-0.444886,0.075859,-0.535174,-0.365843,0.235300,-0.234360,-0.260857,1.487609,-0.302019,0.063669,-0.217845,0.138467,-0.425734,0.146701,0.036360,-0.899055,1.015292,-0.255736
15.5865,-0.408418,0.133412,-0.516209,-0.301118,0.312524,-0.197938,-0.464072,1.753824,-0.216021,-0.000216,-0.183363,0.148062,-0.470798,0.171874,0.096454,-0.858692,1.004640,-0.292889
15.6199,-0.364857,0.194761,-0.482641,-0.268238,0.337950,-0.155984,-0.658963,1.931491,-0.268354,-0.054258,-0.161487,0.158311,-0.536242,0.181786,0.161691,-0.812833,0.991158,-0.334767
15.6532,-0.287163,0.264571,-0.418236,-0.270928,0.347468,-0.115648,-0.817245,2.022375,-0.290226,-0.106126,-0.149383,0.176157,-0.595337,0.188181,0.212691,-0.741376,0.975485,-0.372250
15.6866,-0.187059,0.320194,-0.322210,-0.300700,0.341600,-0.120391,-0.911666,2.016574,-0.286175,-0.151316,-0.152520,0.194223,-0.648129,0.174384,0.239862,-0.644462,0.949995,-0.409050
15.7200,-0.077938,0.365380,-0.216699,-0.338223,0.330422,-0.115621,-0.965874,1.941977,-0.297688,-0.182971,-0.152178,0.201181,-0.708987,0.150780,0.275059,-0.520829,0.898437,-0.440007
15.7534,0.007081,0.399958,-0.141988,-0.374290,0.307935,-0.114435,-1.018567,1.812012,-0.287546,-0.211075,-0.163635,0.210091,-0.789412,0.120361,0.308094,-0.411186,0.834577,-0.455195
15.7867,0.081050,0.425329,-0.086674,-0.394098,0.288154,-0.149106,-1.024304,1.621782,-0.270398,-0.247947,-0.180897,0.236277,-0.863013,0.085106,0.327991,-0.312865,0.777123,-0.473196
15.8201,0.142685,0.447131,-0.023438,-0.419064,0.262291,-0.176994,-1.011003,1.376397,-0.231381,-0.282496,-0.202324,0.258569,-0.931026,0.053745,0.350281,-0.221272,0.700392,-0.470572
15.8535,0.199296,0.458765,0.034790,-0.434098,0.243869,-0.266681,-0.948846,1.058894,-0.172197,-0.316193,-0.210500,0.267786,-0.987721,0.028508,0.369768,-0.133079,0.611681,-0.462055
15.8869,0.224554,0.463524,0.074899,-0.431246,0.192529,-0.389175,-0.874326,0.727228,-0.111627,-0.340249,-0.230612,0.264783,-1.031780,-0.011017,0.389667,-0.064774,0.544614,-0.461849
15.9202,0.228188,0.494489,0.087748,-0.417828,0.173487,-0.462059,-0.956159,0.697392,-0.170031,-0.350006,-0.236594,0.256226,-1.058648,-0.015933,0.427264,-0.048047,0.586302,-0.506557
15.9536,0.233198,0.506006,0.114613,-0.397639,0.150362,-0.512499,-0.990339,0.662641,-0.185655,-0.362032,-0.241086,0.247637,-1.082209,-0.029869,0.444165,-0.035403,0.622946,-0.529669
15.9870,0.278794,0.450492,0.181991,-0.378277,0.162504,-0.538296,-0.713882,0.309717,-0.036262,-0.364694,-0.227793,0.257064,-1.067526,-0.073904,0.415336,0.042733,0.584198,-0.499265
16.0204,0.268860,0.440146,0.182588,-0.360686,0.177941,-0.501393,-0.665608,0.307773,-0.051781,-0.337270,-0.220772,0.246750,-1.059372,-0.092331,0.410268,0.050415,0.662688,-0.488694
16.0537,0.257932,0.416060,0.163100,-0.342261,0.190007,-0.492157,-0.609070,0.348977,-0.049818,-0.285096,-0.211692,0.234108,-1.028311,-0.140412,0.386924,0.041775,0.803960,-0.435947
16.0871,0.237123,0.378672,0.115751,-0.327402,0.201041,-0.478026,-0.527471,0.401833,-0.111057,-0.217585,-0.206858,0.222565,-0.969184,-0.187342,0.333885,-0.038632,1.055275,-0.343699
16.1205,0.172583,0.326711,0.030828,-0.312275,0.173788,-0.497830,-0.454773,0.406056,-0.150844,-0.180709,-0.230128,0.223251,-0.863429,-0.221336,0.260197,-0.246778,1.400417,-0.242916
16.1539,0.088973,0.293028,-0.055893,-0.319948,0.137663,-0.507482,-0.417199,0.405564,-0.179627,-0.137915,-0.250562,0.209402,-0.788787,-0.224002,0.198426,-0.460940,1.656381,-0.124114
16.1873,-0.011334,0.280341,-0.156912,-0.337134,0.114864,-0.504576,-0.369109,0.351804,-0.179913,-0.098480,-0.253961,0.185577,-0.714605,-0.165859,0.148635,-0.659333,1.816688,-0.110828
16.2206,-0.111039,0.265356,-0.275602,-0.361157,0.107478,-0.512839,-0.267200,0.259417,-0.166638,-0.038577,-0.256439,0.154140,-0.646643,-0.119522,0.091545,-0.797729,1.891542,-0.124710
16.2540,-0.197847,0.228554,-0.361713,-0.402414,0.086411,-0.536283,-0.202989,0.278845,-0.198402,0.037330,-0.281707,0.120290,-0.594707,-0.123139,0.018380,-0.899062,1.926075,-0.123258
16.2874,-0.284970,0.186056,-0.446935,-0.442161,0.064346,-0.546096,-0.163058,0.326968,-0.249865,0.113236,-0.305809,0.090307,-0.547265,-0.129418,-0.051968,-0.979512,1.907990,-0.129558
16.3208,-0.382502,0.144743,-0.541144,-0.469688,0.044962,-0.526047,-0.141856,0.379557,-0.278388,0.187747,-0.306043,0.051279,-0.507308,-0.108587,-0.118080,-1.023940,1.817775,-0.146043
16.3541,-0.479712,0.098952,-0.610241,-0.487509,0.031790,-0.508033,-0.131957,0.424853,-0.293675,0.250438,-0.295701,0.013147,-0.480303,-0.092364,-0.155898,-1.056756,1.684976,-0.151434
16.3875,-0.564917,0.052984,-0.665061,-0.504432,0.019913,-0.481862,-0.119146,0.457422,-0.310362,0.302803,-0.285537,-0.002446,-0.468574,-0.072542,-0.166657,-1.063619,1.515247,-0.145917
16.4209,-0.632782,0.019449,-0.679850,-0.525731,0.008669,-0.458308,-0.099225,0.466893,-0.327516,0.338761,-0.277928,0.001829,-0.463733,-0.038657,-0.173291,-1.050049,1.311507,-0.117266
