time,L_arm_shoulder_pitch_joint,L_arm_shoulder_roll_joint,L_arm_shoulder_yaw_joint,L_arm_elbow_joint,L_leg_hip_yaw_joint,L_leg_hip_roll_joint,L_leg_hip_pitch_joint,L_leg_knee_joint,L_leg_ankle_joint,R_arm_shoulder_pitch_joint,R_arm_shoulder_roll_joint,R_arm_shoulder_yaw_joint,R_arm_elbow_joint,R_leg_hip_yaw_joint,R_leg_hip_roll_joint,R_leg_hip_pitch_joint,R_leg_knee_joint,R_leg_ankle_joint
7.9768,-1.499298,0.437093,-0.896952,-0.223440,0.809901,-0.446150,0.065748,0.814991,-0.560911,0.597678,-0.518540,-0.095447,-1.800000,0.211322,-0.473728,-0.845137,0.988445,-0.132539
8.0102,-1.476132,0.477355,-0.912420,-0.192676,0.884220,-0.443810,0.139597,0.829273,-0.595007,0.671103,-0.484013,-0.153748,-1.800000,0.242688,-0.477299,-0.853738,1.020926,-0.121929
8.0436,-1.411284,0.536103,-0.935862,-0.190506,0.957956,-0.425139,0.218594,0.801988,-0.604316,0.698456,-0.437331,-0.193109,-1.800000,0.304210,-0.476694,-0.842003,1.048655,-0.135832
8.0769,-1.223441,0.679146,-0.896893,-0.307148,1.000000,-0.427962,0.380077,0.624886,-0.542778,0.620521,-0.426973,-0.167040,-1.800000,0.327255,-0.448550,-0.800505,1.030580,-0.139800
8.1103,-1.073085,0.758231,-0.791189,-0.495488,1.000000,-0.459586,0.446837,0.506119,-0.484698,0.469652,-0.437753,-0.116971,-1.800000,0.310487,-0.421009,-0.806495,1.005235,-0.127135
8.1437,-0.934821,0.798978,-0.683989,-0.713632,1.000000,-0.501579,0.473764,0.422330,-0.432522,0.282142,-0.418503,-0.037892,-1.800000,0.298284,-0.436524,-0.807034,0.952644,-0.104829
8.1771,-0.819698,0.770327,-0.573103,-0.931490,0.989587,-0.539016,0.471432,0.357798,-0.380830,0.077836,-0.378762,0.014982,-1.800000,0.272345,-0.432971,-0.810406,0.900831,-0.081929
8.2104,-0.781062,0.659267,-0.540818,-1.093063,0.915419,-0.581568,0.415448,0.307162,-0.314942,-0.166719,-0.382149,0.023004,-1.800000,0.190081,-0.383181,-0.847972,0.870149,-0.032199
8.2438,-0.772210,0.482588,-0.553399,-1.185926,0.810816,-0.586350,0.313741,0.273233,-0.255290,-0.442214,-0.440504,0.031336,-1.800000,0.112825,-0.303419,-0.860532,0.860795,-0.043079
8.2772,-0.784092,0.336337,-0.609669,-1.266815,0.678998,-0.551749,0.168387,0.239908,-0.204794,-0.743625,-0.568172,0.068080,-1.800000,0.040555,-0.188176,-0.869011,0.850391,-0.067666
8.3106,-0.789089,0.270127,-0.685929,-1.367725,0.545722,-0.469038,-0.017936,0.230337,-0.158306,-0.987087,-0.721832,0.124504,-1.800000,-0.013315,-0.057579,-0.894259,0.856292,-0.096520
8.3439,-0.736142,0.339406,-0.690854,-1.521318,0.413294,-0.412326,-0.233663,0.331759,-0.177921,-1.143591,-0.855032,0.152639,-1.663403,-0.083592,0.033667,-1.027537,0.980169,-0.151731
8.3773,-0.588865,0.382225,-0.628038,-1.680852,0.398315,-0.340503,-0.386560,0.458372,-0.189653,-1.387398,-0.785517,0.176104,-1.140341,-0.067423,0.104802,-1.029576,0.978307,-0.140423
8.4107,-0.445374,0.368701,-0.514711,-1.799980,0.378358,-0.302421,-0.525691,0.537966,-0.136768,-1.611138,-0.732616,0.172411,-0.678760,-0.050453,0.151412,-1.023748,0.931360,-0.093791
8.4441,-0.384427,0.357813,-0.435402,-1.800000,0.352862,-0.276111,-0.614885,0.606586,-0.118909,-1.636736,-0.778404,0.244992,-0.633531,-0.058251,0.157201,-1.047960,0.953487,-0.090077
8.4774,-0.346932,0.338365,-0.384582,-1.800000,0.317640,-0.241170,-0.694053,0.660519,-0.126617,-1.645168,-0.801895,0.284503,-0.649983,-0.082048,0.147278,-1.089038,0.998108,-0.086753
8.5108,-0.323746,0.337445,-0.360588,-1.800000,0.288463,-0.226590,-0.763403,0.696062,-0.137638,-1.627440,-0.842360,0.321169,-0.655881,-0.101832,0.148618,-1.130184,1.041886,-0.100306
8.5442,-0.322461,0.353504,-0.359665,-1.800000,0.255542,-0.229420,-0.812155,0.723176,-0.141406,-1.601519,-0.872623,0.330693,-0.665043,-0.131674,0.159914,-1.165658,1.087889,-0.116605
8.5776,-0.338940,0.370170,-0.372510,-1.800000,0.223607,-0.231256,-0.845390,0.746867,-0.139266,-1.582727,-0.887316,0.322389,-0.688375,-0.161769,0.159001,-1.204525,1.138180,-0.124611
8.6109,-0.366649,0.381873,-0.388417,-1.800000,0.201303,-0.242975,-0.872377,0.764270,-0.136250,-1.558898,-0.891904,0.322595,-0.733053,-0.181923,0.157719,-1.243922,1.178513,-0.133962
8.6443,-0.423149,0.368726,-0.441661,-1.800000,0.142075,-0.269456,-0.879623,0.699943,-0.092581,-1.438583,-0.952439,0.337915,-0.914132,-0.230153,0.156473,-1.315297,1.209569,-0.136236
8.6777,-0.449062,0.343111,-0.459541,-1.800000,0.108072,-0.260176,-0.885721,0.655619,-0.056146,-1.295966,-1.019638,0.307036,-1.095748,-0.254757,0.171584,-1.335879,1.211609,-0.139033
8.7111,-0.468271,0.307709,-0.482706,-1.800000,0.075580,-0.252989,-0.884312,0.624382,-0.030075,-1.132473,-1.071435,0.256655,-1.271616,-0.282304,0.182374,-1.348096,1.212579,-0.142833
8.7444,-0.479200,0.290684,-0.503346,-1.800000,0.060942,-0.255810,-0.869089,0.612712,-0.031393,-0.968745,-1.084986,0.222742,-1.425336,-0.296952,0.178663,-1.355404,1.207798,-0.142227
8.7778,-0.502963,0.315342,-0.487233,-1.800000,0.061467,-0.285926,-0.934442,0.723320,-0.085915,-0.873425,-1.076956,0.230225,-1.497753,-0.296510,0.169280,-1.418782,1.239509,-0.139985
8.8112,-0.454920,0.329426,-0.507556,-1.800000,0.136742,-0.324940,-0.825306,0.768131,-0.152713,-0.715250,-0.958434,0.269892,-1.562552,-0.274163,0.131372,-1.331056,1.206734,-0.150092
8.8446,-0.431805,0.333268,-0.514289,-1.800000,0.216501,-0.338620,-0.743598,0.818006,-0.194784,-0.582374,-0.856493,0.303464,-1.549699,-0.242002,0.116445,-1.252198,1.163779,-0.150131
8.8779,-0.406197,0.373972,-0.510956,-1.800000,0.264132,-0.328481,-0.695912,0.914450,-0.249565,-0.446619,-0.761469,0.340643,-1.512184,-0.219324,0.080056,-1.228523,1.151181,-0.140117
8.9113,-0.372777,0.410404,-0.494988,-1.800000,0.277984,-0.298528,-0.665830,1.028419,-0.300804,-0.320787,-0.674904,0.355703,-1.459547,-0.200849,0.033398,-1.221661,1.146283,-0.127953
8.9447,-0.310361,0.451398,-0.468143,-1.800000,0.297161,-0.269748,-0.566110,1.075874,-0.340612,-0.187069,-0.574183,0.344763,-1.390060,-0.168760,-0.030880,-1.158370,1.090218,-0.103402
8.9781,-0.271289,0.497574,-0.445418,-1.800000,0.292049,-0.261381,-0.490626,1.099215,-0.350224,-0.054434,-0.528945,0.295109,-1.358714,-0.151513,-0.087956,-1.132634,1.053459,-0.077060
9.0115,-0.237819,0.527960,-0.428632,-1.800000,0.288880,-0.262886,-0.425027,1.094630,-0.339821,0.072229,-0.483696,0.248655,-1.352247,-0.133716,-0.134282,-1.118463,1.024531,-0.049500
9.0448,-0.213304,0.567205,-0.420224,-1.800000,0.296414,-0.275338,-0.349056,1.042848,-0.342157,0.176043,-0.467412,0.212636,-1.361529,-0.111004,-0.181832,-1.104670,0.990020,-0.015532
9.0782,-0.196073,0.604536,-0.417238,-1.800000,0.302942,-0.277528,-0.273676,0.980526,-0.372421,0.251112,-0.477785,0.196824,-1.370677,-0.084125,-0.221388,-1.089905,0.955304,0.017604
9.1116,-0.194055,0.629948,-0.423000,-1.800000,0.317200,-0.300590,-0.206546,0.925602,-0.440041,0.298455,-0.502035,0.195643,-1.379770,-0.061618,-0.253732,-1.083160,0.911873,0.054399
9.1450,-0.203038,0.651935,-0.421494,-1.800000,0.342965,-0.342542,-0.149255,0.864197,-0.503433,0.321640,-0.516622,0.190756,-1.395658,-0.041931,-0.274567,-1.079608,0.854439,0.090619
9.1783,-0.213687,0.664903,-0.429573,-1.800000,0.393232,-0.399516,-0.081332,0.789903,-0.561436,0.315418,-0.530412,0.199431,-1.414323,-0.023251,-0.271301,-1.066832,0.776551,0.103463
9.2117,-0.220483,0.657980,-0.420519,-1.800000,0.419123,-0.483499,-0.013914,0.722488,-0.598946,0.277663,-0.562941,0.220221,-1.434893,-0.044443,-0.198652,-1.068592,0.699838,0.083492
9.2451,-0.221179,0.659463,-0.396551,-1.800000,0.422791,-0.568413,-0.016740,0.756044,-0.648749,0.240883,-0.591000,0.227313,-1.465816,-0.078121,-0.059322,-1.122311,0.723814,0.025954
9.2785,-0.230793,0.641949,-0.376038,-1.800000,0.421573,-0.632829,-0.010789,0.757184,-0.655880,0.204238,-0.599916,0.236247,-1.502445,-0.110802,0.095412,-1.152810,0.771927,-0.000541
9.3118,-0.252885,0.603844,-0.380447,-1.800000,0.411253,-0.648236,0.003788,0.700391,-0.606821,0.171616,-0.563377,0.250714,-1.538841,-0.151882,0.134038,-1.146501,0.851085,-0.013723
9.3452,-0.251114,0.594360,-0.384689,-1.800000,0.416728,-0.648325,-0.001774,0.677557,-0.578710,0.141777,-0.528105,0.271163,-1.571186,-0.171107,0.085500,-1.162796,0.994186,-0.036962
9.3786,-0.246005,0.588076,-0.390992,-1.800000,0.424836,-0.636514,-0.020937,0.661280,-0.554303,0.107064,-0.485852,0.299396,-1.604057,-0.174821,0.009551,-1.171879,1.146067,-0.068994
9.4120,-0.246305,0.576071,-0.400304,-1.800000,0.423680,-0.616448,-0.054000,0.636048,-0.522021,0.059844,-0.434771,0.332853,-1.635595,-0.170618,-0.038369,-1.155727,1.263322,-0.107594
9.4453,-0.253195,0.552094,-0.406449,-1.800000,0.411089,-0.608337,-0.083201,0.583830,-0.485193,-0.001003,-0.397313,0.363173,-1.656806,-0.175886,-0.053742,-1.124468,1.338408,-0.137454
9.4787,-0.245289,0.526169,-0.394041,-1.800000,0.397184,-0.608449,-0.129644,0.590916,-0.482294,-0.045532,-0.385413,0.380539,-1.690937,-0.195577,-0.052341,-1.092595,1.415831,-0.178671
9.5121,-0.243776,0.491156,-0.378077,-1.800000,0.374735,-0.605478,-0.153973,0.539640,-0.444532,-0.102156,-0.366292,0.398759,-1.712594,-0.215620,-0.039162,-1.027069,1.428755,-0.206565
9.5455,-0.236801,0.457447,-0.354248,-1.800000,0.356159,-0.601177,-0.186926,0.518763,-0.422366,-0.144264,-0.359188,0.405730,-1.737823,-0.232730,-0.019712,-0.948807,1.419295,-0.240197
9.5788,-0.226653,0.429514,-0.330200,-1.800000,0.341414,-0.593373,-0.229883,0.509099,-0.399238,-0.190037,-0.353119,0.421035,-1.759950,-0.242603,0.015038,-0.859519,1.372505,-0.261936
9.6122,-0.218425,0.410553,-0.304838,-1.800000,0.323118,-0.582091,-0.291042,0.512403,-0.371465,-0.235828,-0.350537,0.431708,-1.773731,-0.242451,0.057013,-0.767575,1.295658,-0.283542
9.6456,-0.208284,0.398182,-0.285408,-1.800000,0.311618,-0.565063,-0.360920,0.532446,-0.342352,-0.274143,-0.352976,0.446318,-1.789740,-0.238488,0.121754,-0.664951,1.186386,-0.324696
9.6790,-0.194248,0.390555,-0.255721,-1.800000,0.305350,-0.553125,-0.423892,0.557691,-0.320570,-0.312685,-0.360046,0.466404,-1.799455,-0.238329,0.189989,-0.565929,1.029709,-0.376509
9.7123,-0.174902,0.386165,-0.226021,-1.800000,0.305725,-0.550447,-0.483736,0.593495,-0.301876,-0.356269,-0.370231,0.490479,-1.797747,-0.234190,0.244623,-0.496571,0.887522,-0.407951
9.7457,-0.156794,0.382884,-0.202316,-1.800000,0.311140,-0.548948,-0.547706,0.646332,-0.284050,-0.388899,-0.377657,0.518851,-1.797052,-0.220234,0.271516,-0.461592,0.801652,-0.423747
9.7791,-0.147780,0.396309,-0.187543,-1.800000,0.324968,-0.542511,-0.618556,0.697728,-0.265346,-0.418887,-0.375122,0.539080,-1.793859,-0.178219,0.273772,-0.454539,0.748311,-0.425791
9.8125,-0.152146,0.418587,-0.184824,-1.800000,0.333816,-0.536472,-0.694959,0.746967,-0.247215,-0.442565,-0.375344,0.551438,-1.792431,-0.135004,0.277004,-0.477141,0.732266,-0.424521
9.8458,-0.161138,0.445166,-0.187037,-1.800000,0.340282,-0.540774,-0.755919,0.800852,-0.225070,-0.452805,-0.384517,0.558243,-1.790141,-0.111732,0.283660,-0.507901,0.749622,-0.427551
9.8792,-0.172175,0.473278,-0.200997,-1.800000,0.350614,-0.542665,-0.808379,0.871825,-0.213215,-0.448980,-0.398399,0.557910,-1.792222,-0.095212,0.278495,-0.537392,0.784494,-0.436592
9.9126,-0.190804,0.518020,-0.220072,-1.800000,0.359236,-0.538018,-0.836941,0.927308,-0.197343,-0.435685,-0.404281,0.552828,-1.788368,-0.090039,0.260644,-0.550433,0.806163,-0.442905
9.9460,-0.214376,0.557428,-0.227083,-1.800000,0.361334,-0.526574,-0.861731,0.961832,-0.188585,-0.404971,-0.408777,0.540996,-1.793530,-0.088342,0.243890,-0.559516,0.816129,-0.444615
9.9793,-0.244453,0.631254,-0.230960,-1.800000,0.369457,-0.519139,-0.877112,0.960186,-0.179256,-0.376890,-0.410308,0.525878,-1.799673,-0.080864,0.224824,-0.574226,0.821175,-0.440812
10.0127,-0.272502,0.709177,-0.218195,-1.800000,0.368792,-0.518978,-0.881255,0.915088,-0.156377,-0.349383,-0.418409,0.507064,-1.800000,-0.079727,0.202839,-0.594448,0.831337,-0.433852
10.0461,-0.296385,0.809336,-0.191043,-1.800000,0.359778,-0.517200,-0.890672,0.841821,-0.126296,-0.331784,-0.430673,0.487893,-1.800000,-0.078343,0.170623,-0.636848,0.848917,-0.423157
10.0795,-0.301838,0.931726,-0.150726,-1.800000,0.358391,-0.520155,-0.892547,0.755756,-0.102524,-0.317930,-0.445754,0.477754,-1.800000,-0.075404,0.135594,-0.677133,0.860336,-0.409102
10.1128,-0.277236,1.078859,-0.091443,-1.800000,0.365170,-0.526787,-0.892331,0.670570,-0.077291,-0.307858,-0.466764,0.466623,-1.800000,-0.067254,0.095841,-0.720380,0.869614,-0.393817
10.1462,-0.227005,1.248845,-0.026106,-1.800000,0.386054,-0.525199,-0.885531,0.602768,-0.060785,-0.291073,-0.497485,0.447439,-1.800000,-0.058132,0.062938,-0.748006,0.873498,-0.379495
10.1796,-0.164981,1.434367,0.027197,-1.742071,0.416099,-0.544116,-0.872035,0.543444,-0.052026,-0.266656,-0.525122,0.439329,-1.800000,-0.044383,0.034606,-0.772741,0.878392,-0.361703
10.2130,-0.110957,1.595887,0.054224,-1.618363,0.452926,-0.570409,-0.848427,0.514797,-0.064933,-0.229052,-0.573590,0.410893,-1.800000,-0.036506,0.001778,-0.791018,0.893495,-0.352869
10.2464,-0.096172,1.702275,0.052194,-1.549026,0.468209,-0.595787,-0.878963,0.562734,-0.092412,-0.196218,-0.625327,0.374785,-1.800000,-0.046194,-0.017129,-0.832498,0.937721,-0.356488
10.2797,-0.042967,1.849701,0.035563,-1.388695,0.535464,-0.637198,-0.831446,0.607014,-0.137307,-0.151568,-0.673712,0.328426,-1.800000,-0.037440,-0.048735,-0.828388,0.958922,-0.356410
10.3131,-0.005112,1.933463,0.017796,-1.264419,0.577281,-0.648115,-0.813320,0.684432,-0.162625,-0.122533,-0.696961,0.286077,-1.800000,-0.041519,-0.059120,-0.822888,0.993600,-0.369010
10.3465,0.032228,1.943911,0.013644,-1.081208,0.590250,-0.634116,-0.734664,0.681542,-0.147239,-0.138618,-0.715128,0.267923,-1.800000,-0.064681,-0.105083,-0.802790,0.992087,-0.365355
10.3799,0.024916,1.877027,0.034960,-1.065088,0.547898,-0.562876,-0.756484,0.752196,-0.138133,-0.188941,-0.682474,0.240310,-1.800000,-0.114221,-0.128373,-0.782739,1.017220,-0.391283
10.4132,0.016846,1.736907,0.078128,-1.151110,0.539966,-0.509062,-0.779153,0.892953,-0.195309,-0.298621,-0.578736,0.223125,-1.800000,-0.163585,-0.116099,-0.700491,1.054540,-0.454860
10.4466,0.001169,1.458285,0.141089,-1.338465,0.454604,-0.461928,-0.770032,0.943522,-0.229896,-0.516042,-0.451233,0.244233,-1.800000,-0.280063,-0.073477,-0.581418,1.057778,-0.497020
10.4800,-0.042796,1.186403,0.127136,-1.523814,0.329562,-0.371680,-0.792665,0.944160,-0.237245,-0.813370,-0.401494,0.264413,-1.800000,-0.422813,0.029523,-0.439178,1.041679,-0.513005
10.5134,-0.023603,0.954506,0.100159,-1.668718,0.216450,-0.241343,-0.813826,0.947562,-0.238668,-1.045501,-0.424342,0.309366,-1.800000,-0.580700,0.145971,-0.228966,0.974284,-0.510839
10.5467,0.043030,0.842434,0.123409,-1.694843,0.145477,-0.139223,-0.879565,1.017054,-0.253673,-1.161241,-0.451644,0.311357,-1.713773,-0.706190,0.243099,-0.093968,0.971332,-0.511766
10.5801,0.228720,0.651534,0.206244,-1.799999,0.055624,-0.073757,-0.857581,0.959480,-0.218047,-1.355770,-0.464942,0.298715,-1.191469,-0.871850,0.326789,0.153216,0.775059,-0.430925
10.6135,0.374671,0.493363,0.287462,-1.800000,0.008808,-0.046930,-0.872255,0.931642,-0.177758,-1.501233,-0.500758,0.262209,-0.743076,-0.954173,0.379652,0.297904,0.649618,-0.348657
10.6469,0.467624,0.403923,0.344946,-1.800000,-0.018800,0.004846,-0.918221,0.972255,-0.166510,-1.532013,-0.559887,0.270116,-0.627769,-0.966063,0.388916,0.349763,0.645554,-0.315135
10.6802,0.527155,0.321976,0.391553,-1.800000,-0.030754,0.081308,-0.952977,1.003127,-0.170746,-1.530072,-0.612535,0.292315,-0.598937,-0.937770,0.380917,0.392784,0.641721,-0.273344
10.7136,0.509283,0.269607,0.397407,-1.800000,-0.036961,0.147239,-0.935242,0.943771,-0.146006,-1.488182,-0.669129,0.316633,-0.641791,-0.902635,0.384121,0.451896,0.567164,-0.180274
10.7470,0.387611,0.331638,0.308007,-1.800000,-0.028918,0.192455,-0.941083,0.928448,-0.143599,-1.424424,-0.693813,0.307128,-0.712775,-0.844683,0.385149,0.424787,0.600560,-0.151702
10.7804,0.229429,0.414292,0.193135,-1.800000,0.010897,0.195878,-0.948170,0.912279,-0.143436,-1.398003,-0.651719,0.306110,-0.769136,-0.733125,0.378467,0.304772,0.689740,-0.172363
10.8137,0.056769,0.505108,0.087994,-1.800000,0.076555,0.173261,-0.963857,0.890509,-0.139306,-1.412753,-0.563470,0.341928,-0.811092,-0.586103,0.371660,0.124801,0.788838,-0.249307
10.8471,-0.123758,0.594950,-0.020552,-1.800000,0.143925,0.136182,-0.973737,0.868154,-0.137426,-1.440601,-0.461346,0.395522,-0.846068,-0.422253,0.333588,-0.091872,0.878757,-0.299022
10.8805,-0.293780,0.664540,-0.126471,-1.800000,0.188155,0.083044,-0.968092,0.875837,-0.158119,-1.453860,-0.358150,0.454445,-0.876357,-0.344198,0.287180,-0.264995,0.913853,-0.313993
10.9139,-0.452489,0.708936,-0.225144,-1.800000,0.218049,0.022692,-0.941921,0.896813,-0.198312,-1.442619,-0.272155,0.534615,-0.908438,-0.314771,0.257176,-0.384962,0.892245,-0.307820
10.9472,-0.603884,0.734648,-0.312649,-1.800000,0.237484,-0.048821,-0.881598,0.879584,-0.232640,-1.412673,-0.186102,0.621808,-0.943004,-0.296119,0.240430,-0.485203,0.834842,-0.276298
10.9806,-0.717501,0.774185,-0.349430,-1.800000,0.239627,-0.133857,-0.790763,0.881384,-0.281247,-1.328546,-0.109787,0.680231,-0.983265,-0.311467,0.199123,-0.575316,0.852250,-0.233157
11.0140,-0.754163,0.854610,-0.335311,-1.800000,0.259182,-0.245065,-0.635196,0.838614,-0.322230,-1.190815,-0.055651,0.754772,-1.050422,-0.326439,0.106220,-0.636230,0.925638,-0.216610
11.0474,-0.712127,1.008222,-0.287962,-1.728564,0.321363,-0.374726,-0.450460,0.772414,-0.357762,-0.998520,-0.067610,0.797957,-1.204517,-0.314313,0.006331,-0.683585,0.967572,-0.219054
11.0807,-0.650970,1.176300,-0.267502,-1.416956,0.425635,-0.498480,-0.277752,0.719422,-0.382914,-0.758538,-0.180243,0.810184,-1.449240,-0.270496,-0.090419,-0.745441,0.986556,-0.198420
11.1141,-0.509371,1.424184,-0.205481,-1.048730,0.554234,-0.619327,-0.166968,0.709788,-0.402322,-0.516116,-0.396409,0.752715,-1.736071,-0.204324,-0.183416,-0.842681,0.998622,-0.165668
11.1475,-0.230719,1.694686,-0.069633,-0.744963,0.736061,-0.635926,-0.071484,0.772777,-0.461698,-0.269168,-0.547707,0.588438,-1.800000,-0.084902,-0.261375,-0.852047,1.041207,-0.184363
11.1809,-0.145387,1.766720,0.076168,-0.649567,0.870220,-0.635432,-0.007957,0.818912,-0.516055,-0.084399,-0.586150,0.475729,-1.800000,0.006783,-0.326062,-0.878684,1.091112,-0.196554
11.2142,-0.095105,1.784309,0.180476,-0.644871,0.965829,-0.631380,0.064332,0.831217,-0.554618,0.028677,-0.567322,0.383410,-1.800000,0.060321,-0.360603,-0.889742,1.117244,-0.219772
11.2476,-0.002887,1.788819,0.254302,-0.652665,1.000000,-0.628492,0.150939,0.766763,-0.543350,0.067526,-0.528054,0.324927,-1.800000,0.070092,-0.375280,-0.881430,1.116540,-0.242459
11.2810,0.039092,1.745032,0.289147,-0.692258,1.000000,-0.629704,0.196427,0.710249,-0.524419,0.014017,-0.488017,0.338160,-1.800000,0.061009,-0.374539,-0.891699,1.128274,-0.244927
11.3144,0.047657,1.680286,0.295681,-0.765339,1.000000,-0.609543,0.207841,0.689267,-0.514040,-0.079333,-0.445765,0.382360,-1.800000,0.066788,-0.366113,-0.869629,1.130449,-0.255970
11.3478,0.052121,1.613898,0.282727,-0.880183,0.999633,-0.594047,0.192519,0.694664,-0.509103,-0.191160,-0.388167,0.434696,-1.800000,0.075233,-0.359868,-0.840013,1.116993,-0.272655
11.3811,0.040651,1.546446,0.271132,-0.996989,0.964761,-0.588503,0.148550,0.714849,-0.507223,-0.277295,-0.354850,0.457347,-1.800000,0.056111,-0.346871,-0.830916,1.112462,-0.288562
11.4145,0.032870,1.413379,0.263598,-1.202909,0.882154,-0.568562,0.046608,0.765955,-0.506338,-0.389426,-0.309168,0.457133,-1.800000,0.012712,-0.306527,-0.814820,1.109373,-0.316588
11.4479,0.012109,1.224661,0.244322,-1.433997,0.772035,-0.530024,-0.106542,0.849141,-0.503667,-0.514919,-0.266250,0.452964,-1.800000,-0.043786,-0.236309,-0.771531,1.084234,-0.354261
11.4813,-0.062258,0.971950,0.160207,-1.624735,0.625410,-0.448150,-0.318660,0.955492,-0.477004,-0.683154,-0.252104,0.422371,-1.800000,-0.123981,-0.107880,-0.672720,1.029483,-0.397938
11.5146,-0.125093,0.732091,0.001866,-1.741520,0.483156,-0.320353,-0.513372,1.038548,-0.440862,-0.881922,-0.323230,0.385673,-1.800000,-0.217196,0.046280,-0.514928,0.941542,-0.429138
11.5480,-0.130759,0.629657,-0.091914,-1.799923,0.355340,-0.168934,-0.667681,1.083468,-0.398280,-1.068826,-0.497842,0.358161,-1.800000,-0.329452,0.200860,-0.313217,0.830259,-0.446829
11.5814,-0.092043,0.610420,-0.139233,-1.800000,0.229918,0.005696,-0.752072,1.096381,-0.370931,-1.138715,-0.713135,0.347512,-1.718697,-0.471806,0.310832,-0.088699,0.730596,-0.454730
11.6148,-0.016140,0.635414,-0.101718,-1.800000,0.115234,0.136389,-0.815273,1.104403,-0.338754,-1.187286,-0.858507,0.301912,-1.292228,-0.616923,0.388671,0.090350,0.666756,-0.455182
11.6481,0.105616,0.599066,-0.032551,-1.800000,-0.013065,0.236620,-0.825965,1.077858,-0.293531,-1.197287,-1.047087,0.228260,-0.785349,-0.775131,0.435637,0.269077,0.575587,-0.416218
11.6815,0.260015,0.492978,0.049175,-1.800000,-0.136619,0.255994,-0.837934,1.071662,-0.231171,-1.061253,-1.290546,0.149298,-0.712078,-0.919467,0.446031,0.382532,0.513065,-0.374666
11.7149,0.367282,0.431213,0.072396,-1.800000,-0.201528,0.247028,-0.860359,1.111017,-0.231321,-1.017074,-1.342413,0.088094,-0.771538,-0.993005,0.431653,0.421522,0.532497,-0.379517
11.7483,0.460352,0.332337,0.053868,-1.800000,-0.240875,0.274912,-0.851256,1.078576,-0.227604,-0.755179,-1.554056,-0.105327,-0.823689,-1.000000,0.419505,0.464437,0.476625,-0.355167
11.7816,0.455381,0.314693,0.015812,-1.800000,-0.263998,0.300988,-0.864105,1.083045,-0.235553,-0.584443,-1.640551,-0.320093,-0.826588,-1.000000,0.408288,0.461195,0.475379,-0.345922
11.8150,0.422665,0.328602,-0.005882,-1.800000,-0.265913,0.323768,-0.887931,1.108544,-0.250693,-0.542398,-1.634810,-0.414453,-0.845886,-1.000000,0.410125,0.449762,0.498269,-0.348229
11.8484,0.355662,0.357789,-0.049687,-1.800000,-0.263322,0.338422,-0.898692,1.108582,-0.257130,-0.517854,-1.611445,-0.444070,-0.887814,-1.000000,0.418322,0.426637,0.528495,-0.341365
11.8818,0.281959,0.388478,-0.112004,-1.800000,-0.273284,0.347685,-0.882894,1.098785,-0.266550,-0.489450,-1.576555,-0.418211,-0.946434,-1.000000,0.405057,0.386233,0.593971,-0.331198
11.9151,0.199517,0.414616,-0.198641,-1.800000,-0.307259,0.350489,-0.836118,1.064673,-0.267332,-0.511721,-1.493112,-0.336145,-1.023097,-0.996320,0.357729,0.298279,0.729828,-0.324026
11.9485,0.135791,0.431297,-0.247330,-1.800000,-0.274714,0.328031,-0.811583,1.039916,-0.269073,-0.544986,-1.374289,-0.201911,-1.152758,-0.861288,0.283199,0.097525,0.934665,-0.316713
11.9819,0.073652,0.448366,-0.266039,-1.800000,-0.206911,0.288446,-0.827101,1.010212,-0.251255,-0.589573,-1.254575,-0.035247,-1.308483,-0.673267,0.204447,-0.173579,1.162190,-0.329472
12.0153,0.018166,0.488487,-0.258357,-1.800000,-0.120154,0.248178,-0.856176,0.977288,-0.228060,-0.666642,-1.098674,0.130742,-1.421340,-0.492776,0.133365,-0.436845,1.330760,-0.334179
12.0486,-0.014428,0.508853,-0.264868,-1.800000,-0.081129,0.195160,-0.850635,0.976504,-0.239872,-0.678835,-0.977112,0.256629,-1.485863,-0.458153,0.089473,-0.603797,1.419978,-0.336266
12.0820,-0.030668,0.504543,-0.276130,-1.800000,-0.070831,0.129425,-0.820271,0.977701,-0.255903,-0.649463,-0.889130,0.372197,-1.526513,-0.502059,0.085262,-0.720637,1.435119,-0.344253
12.1154,-0.039863,0.493132,-0.290763,-1.800000,-0.056895,0.062549,-0.765743,0.948999,-0.256621,-0.606256,-0.799246,0.471894,-1.534706,-0.526859,0.101899,-0.800210,1.355126,-0.329342
12.1488,-0.056233,0.506717,-0.304474,-1.800000,-0.009214,0.025386,-0.736771,0.913001,-0.241671,-0.558273,-0.705136,0.534309,-1.515965,-0.461684,0.094140,-0.873785,1.209731,-0.266506
12.1821,-0.074195,0.550746,-0.303596,-1.800000,0.064073,0.015934,-0.728246,0.893752,-0.228490,-0.504395,-0.618819,0.547876,-1.489247,-0.340497,0.052164,-0.918014,1.032467,-0.184705
12.2155,-0.081841,0.595203,-0.315061,-1.800000,0.133884,0.015876,-0.710050,0.897879,-0.230350,-0.437203,-0.533529,0.539678,-1.459249,-0.225744,-0.040670,-0.919662,0.872709,-0.133863
12.2489,-0.108924,0.622929,-0.346688,-1.800000,0.163814,-0.006209,-0.690739,0.922049,-0.227931,-0.351447,-0.508557,0.537337,-1.445314,-0.165483,-0.105580,-0.907401,0.772993,-0.109445
